LCD/LED/PDP телевизоры;LG;AN-WF100;59766;Адаптер LG AN-WF100 USB Wi-Fi (USB 2.0, WiFi 802.11a/b/g/n, сумісність: LED TV - LX9500, LX6500, LE8500, LE7500, LE5500, TFT TV - LD750, LD650, Plasma TV - PX960, PK960, PK760, енергоспоживання - 2.2Вт, 82x23.5x9 мм, 15 г);46;47;49;59;-;-;12;;;;59291;Адаптер LG AN-WF100 USB Wi-Fi
LCD/LED/PDP телевизоры;Philips;PTA01/00;71613;Адаптер PHILIPS PTA 01/00 Wi-Fi модуль (USB (Plug & Play), Wi-Fi 802.11b/g, WPS, 1280x720/ 30fps, stereo, cумісність: 32PFL7605, 32PFL7655, 32PFL7665, 32PFL7675, 32PFL7685, 32PFL7695, 32PFL8605, 37PFL7605, 37PFL7675, 37PFL8605, 40PFL7605, 40PFL8605, 42PFL7655, 42PFL7665, 42PFL7675, 42PFL7685, 42PFL7695, 42PFL8605, 46PFL7605, 46PFL7655, 46PFL7665, 46PFL7695, 46PFL8605, 46PFL8685, 52PFL8605);36;37;38;45;-;+;12;;;;59291;Адаптер PHILIPS PTA 01/00 Wi-Fi модуль
LCD/LED/PDP телевизоры;Panasonic;TY-EW3D3ME;82625;3D окуляри Panasonic TY-EW3D3ME (Технологія активного затвору, розширені дужки (блокують надлишкове бічне освітлення), сумісність: 3D телевізори Panasonic Viera 2010/2011, зарядка через USB-порт, швидка зарядка (2 хв.) - 3 год. перегляду, зарядка 30 хв. - 25 год. перегляду, перемикач 2D/3D, 167,7x 42,2x170,7 мм, 26 г, чорний);77;78;80;85;-;-;12;;;;59291;3D окуляри Panasonic TY-EW3D3ME
LCD/LED/PDP телевизоры;Philips;PTA416/00;73246;3D окуляри  Philips PTA416/00 пасивні (Пасивні 3D окуляри, регульована накладка на перенісся, сумісність: Philips TV - PDL7906, PFL76X6, PFL79X6, PFL8606D, PFL8956D, в комплекті: 3D-окуляри (1 шт), чохол із чистячої тканини (1шт));20,5;21;22;28;-;+;12;;;;59291;3D окуляри Philips PTA416/00
LCD/LED/PDP телевизоры;Philips;PTA436/00;73247;3D окуляри  Philips PTA436/00 ігрові (ігрові 3D окуляри, сумісність: PDL7906, PFL76X6, PFL79X6, PFL8606D, PFL8956D, в комплекті: 2 пари окулярів, 2 чохли з чистячої тканини, посібник користувача);36;36,5;37;45;+;+;12;;;;59291;3D окуляри Philips PTA436/00
LCD/LED/PDP телевизоры;Philips;PTA516/00;74383;3D окуляри  Philips PTA516/00 (активні, індикація розряду батареї, складні дужки, автоматичний режим гри дляя двох учасників, автовиключення, перемикач вкл./викл., зарядка по USB, сумісність: PTA215, 32PFL9606, 37PFL9606, 40PFL8505, 40PFL8605, 40PFL8606, 40PFL9605D, 40PFL9606, 40PFL9705, 40PFL9715, 42PFL8605, 46PDL8906, 46PFL8505, 46PFL8605, 46PFL8606, 46PFL8685, 46PFL8686, 46PFL9705, 46PFL9706, 46PFL9715, 52PFL8605, 52PFL9606, 58PFL9955, 58PFL9955D, 58PFL9956, 75x88x238 мм,  0,07 кг, сріблястий);88;90;93;105;-;-;12;;;;59291;3D окуляри Philips PTA516/00
LCD/LED/PDP телевизоры;LG;AG-S250;78451;3D окуляри LG AG-S250 (активні, регульовані носові упори, перезаряджувана батарея, USB-інтерфейс, сумісні моделі: PZ950, PZ970, PZ550, PW350, 36 g, Black);54;56;58;62;-;+;6;;;;59291;3D окуляри LG AG-S250
LCD/LED/PDP телевизоры;LG;AG-F215;70403;3D окуляри LG AG-F215 (пасивні, поляризаційного типу, сумісність - LG 3DTV, кут огляду (діагональ віртуального екрану, на відстані) - 26x178, РК-затвори, розмір оправи - універсальный);35;36;37;42;-;-;6;;;;59291;3D окуляри LG AG-F215
LCD/LED/PDP телевизоры;LG;AG-F220;70940;3D окуляри LG AG-F220 (поляризаційні, РК-затвори, кут огляду мікроекранів: 178/26°, cумісність: LW6500, LW5700, LW5600);14;14,5;16;22;-;-;6;;;;59291;3D окуляри LG AG-F220
LCD/LED/PDP телевизоры;LG;AG-F260;70942;3D окуляри LG AG-F260 (пасивні, автовключення, стандартний розмір (L), можливість використання із звичайними окулярами, 16г, чорний);45;45,5;47;55;+;-;6;;;;59291;3D окуляри LG AG-F260
LCD/LED/PDP телевизоры;Sony;TDG-BR100;65485;3D окуляри Sony TDG-BR100 (з РК-затворами, підключення - ІЧ-порт, безперервна робота від батарей - 100г, універсальна оправа, 179х40х183мм/ 77г);128;130;133;145;-;-;12;;;;59291;3D окуляри Sony TDG-BR100
LCD/LED/PDP телевизоры;Sony;TDG-BR250B;80925;3D окуляри Sony TDG-BR250B (3D-окуляри з РК-затворами, інтерфейс підключення - ІЧ, час безперервної роботи від батарей - 30 год., сумісність - Sony BRAVIA 3D, універсальний розмір оправи, 174x44x185 мм, 0,059 г, чорний);108;109;111;122;+;+;12;;;;59291;3D окуляри Sony TDG-BR250B
LCD/LED/PDP телевизоры;Sony;TDG-BR250W;83850;3D окуляри Sony TDG-BR250W (технологія Active Shutter, захист від зовнішнього освітлення, кабель micro-USB в комплекті (для підзарядки), сумісність: KDL-32EX720, KDL-40EX720, KDL-40NX720, KDL-46EX720, KDL-46HX920, KDL-46NX720, KDL-55EX720, KDL-55HX920, KDL-55NX720, KDL-65HX920);108;109;111;122;-;+;12;;;;59291;3D окуляри Sony TDG-BR250W
LCD/LED/PDP телевизоры;Sony;TMR-BR100;65500;Передавач Sony 3D TMR-BR100 (Передавач 3D Sync для телевізорів з підтримкою 3D, комутується з окулярами через інфрачервоний порт для синхронізації частоти кадрів телевізора з швидкістю спрацювання затворів окулярів ) чорний;50;51;53;59;-;-;12;;;;59291;Передавач Sony 3D TMR-BR100
LCD/LED/PDP телевизоры;Philips;PTA215/00;77074;Передавач 3D PHILIPS PTA215/00 (3D-передатчик, для телевізорів з підтримкою 3D, Plug & Play, сумісність: 46PFL9705, 40PFL9705, 52PFL8605, 46PFL8685, 46PFL8605, 40PFL8605, 40PFL9605D, 40PFL9715, 46PFL9715, 168x47x165 мм, 0.06 кг, чорний);54,5;55;56;65;+;+;12;;;;59291;Передавач 3D PHILIPS PTA215/00
LCD/LED/PDP телевизоры;Samsung;CY-STC1100;79159;WEB-камера  SAMSUNG CY-STC1100 (720p HD, 30fps, автофокус, 4 мікрофони, Skype-certified, сірий);142;143;145;158;+;+;12;;;;59291;WEB-камера SAMSUNG CY-STC1100
LCD/LED/PDP телевизоры;Philips;SHP1900/10;84181;Навушники Philips SH P1900/10 (Накладні, повнорозмірні, відкриті, неодимові магніти, 20 - 20000 Гц, 32 Ом, 98 дБ, хромований розєм 3,5 мм, мідний шнур 2 м, чорний);12,5;13;13,5;15;-;-;12;;;;59291;Навушники Philips SH P1900/10
LCD/LED/PDP телевизоры;;;85668;Універсальний пульт QUNDA KT-N828;37,5;38;38,5;45;-;*;3;;;;59291;Універсальний пульт QUNDA KT-N828
LCD/LED/PDP телевизоры;;;83333;ViewSonic;;;;;-;+;;;;;11566;
LCD/LED/PDP телевизоры;ViewSonic;VS14095;83334;"23"" ТелеМонітор ViewSonic VT3250LED-EU (VS14095) 16:9 Wide LED, 6.5ms, 3500:1, 360 кд/м2, 178/178, Audio Out, Composite, HDMIx3, Component, Audio In x2, USBx2, Earphone Out (3.5mm), вбудовані динаміки 2x10 Вт, Black";477;480;485;500;-;+;24;;;;83333;"32"" ViewSonic VT3250LED-EU (VS14095)"
LCD/LED/PDP телевизоры;ViewSonic;VS14096;83335;"42"" ТелеМонітор ViewSonic VT4250LED (VS14096) 
16:9 Wide, LED, 6.5ms, 3500:1, 360кд/м2, 178/178, Audio Out, Composite, HDMIx3, Component, Audio Input x2, USBx2, Earphone Out (3.5mm), вбудовані динаміки 2x8 Вт + сабвуфер 10 Вт, Black";625;630;636;656;-;+;24;;;;83333;"42"" ViewSonic VT4250LED (VS14096)"
Ноутбуки;;;10186;Ноутбуки;;;;;+;+;;;;;0;
Ноутбуки;;;10187;ACER;;;;;+;+;;;;;10186;
Ноутбуки;Acer;NU.SGCEU.002;81985;"Нетбук Acer Aspire One D270-268rr 10.1"" (1024x600) LED, glossy/Intel Atom N2600 (1.6 GHz)/NM10 Express/2GB DDR3/320GB/Intel GMA 3600/no ODD/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Bluetooth/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Windows 7 Starter/1.3kg/Red";324;326;330;350;+;+;12;;;;10187;Acer Aspire One D270-268rr (NU.SGCEU.002)
Ноутбуки;Acer;NU.SGDEU.002;81986;"Нетбук Acer Aspire One D270-26Cbb 10.1"" (1024x600) LED, glossy/Intel Atom N2600 (1.6 GHz)/NM10 Express/2GB DDR3/320GB/Intel GMA 3600/no ODD/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/1.3kg/Blue";300;302;304;320;*;-;12;;;;10187;Acer Aspire One D270-26Cbb (NU.SGDEU.002)
Ноутбуки;Acer;NU.SGAEU.006;81987;"Нетбук Acer Aspire One D270-26Ckk 10.1"" (1024x600) LED, glossy/Intel Atom N2600 (1.6 GHz)/NM10 Express/2GB DDR3/320GB/Intel GMA 3600/no ODD/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/1.3kg/Black";302;305;307;330;*;+;12;;;;10187;Acer Aspire One D270-26Ckk (NU.SGAEU.006)
Ноутбуки;Acer;NU.SGCEU.001;81988;"Нетбук Acer Aspire One D270-26Crr 10.1"" (1024x600) LED, glossy/Intel Atom N2600 (1.6 GHz)/NM10 Express/2GB DDR3/320GB/Intel GMA 3600/no ODD/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/1.3kg/Red";299;302;305;330;*;+;12;;;;10187;Acer Aspire One D270-26Crr (NU.SGCEU.001)
Ноутбуки;Acer;LU.SFT0C.050;70517;"Нетбук Acer  Aspire One 722-C6Ckk 11.6"" (1366x768) HD LED/AMD Dual-Core C-60 (1,0 GHz)/A50M FCH/2GB DDR3-1066/320 GB/AMD Radeon HD 6250M/no ODD/3xUSB2.0/D-Sub/Mic-in/Line-out/CR 2in1/GLAN/WiFi 802.11 b/g/n/Bluetooth/WC 0.3Mpx/Li-ion 6 cell/Linux/1.4 kg/Black";328;330;333;350;+;+;12;;;;10187;Acer Aspire One 722-C6Ckk
Ноутбуки;Acer;LU.SG30C.026;71561;"Нетбук Acer  Aspire One 722-C6Crr  11,6"" (1366x768) HD LED/AMD Dual-Core C-60 (1,0 GHz)/A50M FCH/2GB DDR3-1066/320 GB/AMD Radeon HD 6250M/no ODD/3xUSB2.0/D-Sub/Mic-in/Line-out/CR 2in1/GLAN/WiFi 802.11 b/g/n/Bluetooth/WC 0.3Mpx/Li-ion 6 cell/Linux/1.4 kg/Red";328;330;333;350;+;r;12;;;;10187;Acer Aspire One 722-C6Crr
Ноутбуки;Acer;NX.RJYEU.002;81847;Ноутбук Acer Aspire 5250-E454G32Mnkk 15.6'' (1366x768) LED, glossy/AMD Dual-Core E-450 (1.65 GHz)/4GB DDR3/320GB/AMD Radeon HD 6320M/DVD SM/3xUSB 2.0/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;365;370;375;420;+;-;12;;;;10187;Acer Aspire 5250-E454G32Mnkk
Ноутбуки;Acer;LX.RJY0C.082;81480;Ноутбук Acer Aspire 5250-E452G50Mnkk 15.6'' (1366x768) LED, glossy/AMD Dual-Core E-450 (1.65 GHz)/A50M FCH/2GB/500GB/AMD Radeon HD 6320M/DVD SM/3xUSB 2.0/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;365;370;375;420;+;+;12;;;;10187;Acer Aspire 5250-E452G50Mnkk
Ноутбуки;Acer;LX.RJY0C.036;79122;Ноутбук Acer Aspire 5250-E302G32Mikk 15.6'' (1366x768) LED, glossy/AMD Dual-Core E-300 (1.3 GHz)/2GB DDR3/320GB/AMD Radeon HD 6310M/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 g/n/Web-cam 1.3Mpx/Linux/Li-ion 4400mAh/2.6kg/Black;333;335;340;370;+;-;12;;;;10187;Acer Aspire 5250-E302G32Mikk
Ноутбуки;Acer;LX.RLT0C.002;76896;Ноутбук Acer Aspire 5253G-E354G32Mnkk 15.6'' (1366x768) LED, glossy/AMD Dual-Core E-350 (1.6 GHz)/A50M FCH/4GB DDR3-1066/320GB/ATI Radeon HD6470, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;394;399;404;450;+;-;12;;;;10187;Acer Aspire 5253G-E354G32Mnkk
Ноутбуки;Acer;NX.RR9EU.003;79124;Ноутбук Acer Aspire  Aspire 5349-B812G50MNKK 15.6'' (1366x768) LED, glossy/Intel Celeron B815 (1.6 GHz)/2GB DDR3/500GB/Intel HD Graphics/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linux/2.4kg/Black;354;359;364;390;r;+;12;;;;10187;Acer Aspire 5349-B812G50MNKK
Ноутбуки;Acer;LX.RR90C.098;79123;Ноутбук Acer Aspire  Aspire 5349-B812G32Mnkk 15.6'' (1366x768) LED, glossy/Intel Celeron B815 (1.6 GHz)/2GB DDR3/320GB/Intel HD Graphics/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.4kg/Black;344;349;354;390;+;-;12;;;;10187;Acer Aspire 5349-B812G32Mnkk
Ноутбуки;Acer;NX.RUNEU.008;84372;Ноутбук Acer Aspire 5560G-63424G50Mnkk 15.6'' (1366x768) LED, glossy/AMD Quad-Core A6-3420M (1.5 - 2.4 GHz)/A60M FCH/4GB DDR3-1066/500GB/AMD Radeon HD7470M, 1GB/DVD-SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linux/2.6kg/Black;530;535;540;560;+;+;12;;;;10187;Acer Aspire 5560G-63424G50Mnkk
Ноутбуки;Acer;NX.RUREU.001;80920;Ноутбук Acer Aspire 5560G-6324G75Mnkk 15.6'' (1366x768) LED, glossy/AMD Quad-Core A6-3420M (1.5 - 2.4 GHz)/A60M FCH/4GB DDR3/750GB/AMD Radeon HD 7670M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Bluetooth 3.0/Web-cam 1.3Mpx/Li-ion 6 cell/Windows 7 HB 64-bit/2.6kg/Black;634;639;644;665;+;-;12;;;;10187;Acer Aspire 5560G-6324G75Mnkk
Ноутбуки;Acer;NX.RUNEU.004;79137;Ноутбук Acer Aspire  Aspire 5560G-4054G50Mnkk 15.6'' (1366x768) LED, glossy/AMD Dual-Core A4-3305M (1.9 - 2.5 GHz)/4GB DDR3/500GB/AMD Radeon HD 7470M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;464;469;474;495;*;+;12;;;;10187;Acer Aspire 5560G-4054G50Mnkk (NX.RUNEU.004)
Ноутбуки;Acer;NX.RNTEU.001;79136;Ноутбук Acer Aspire  Aspire 5560-4054G32Mnkk 15.6'' (1366x768) LED, glossy/AMD Dual-Core A4-3305M (1.9 - 2.5 GHz)/A60M FCH/4GB/320GB/AMD Radeon HD 6480G/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linux/2.6kg/Black;420;425;430;460;+;-;12;;;;10187;Acer Aspire 5560-4054G32Mnkk (NX.RNTEU.001)
Ноутбуки;Acer;NX.RN5EU.001;79138;"Ноутбук Acer Aspire 5733-384G50Mnkk 15.6"" (1366х768) LED, glossy/Intel Core i3-380M (2.53 GHz)/HM55/4GB DDR3/500GB/Intel HD Graphics/DVD SM/3xUSB 2.0/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linpus/2.6kg/Black";454;459;464;480;+;-;12;;;;10187;Acer Aspire 5733-384G50Mnkk (NX.RN5EU.001)
Ноутбуки;Acer;LX.RJW0C.031;75747;Ноутбук Acer Aspire 5733Z-P622G50Mikk 15.6'' HD WXGAG LED/Intel Pentium P6200 (2.13GHz)/2GB/500GB/Intel GMA HD/DVD SM/LAN/WiFi BGN/CR 2in1/HDMI/WebCam 1.3M/ Linux/4400 mAh 6-cell/2.6 kg/Black;384;389;394;430;+;+;12;;;;10187;Acer Aspire 5733Z-P622G50Mikk
Ноутбуки;Acer;NX.RJWEU.003;80326;"Ноутбук Acer Aspire 5733Z-P624G50Mnkk 15.6"" (1366х768) LED, glossy/Intel Intel Pentium P6200 (2.13 GHz)/HM55/4GB DDR3/500GB/Intel HD Graphics/DVD SM/3xUSB 2.0/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linpus/2.6kg/Black";395;400;405;425;+;+;12;;;;10187;Acer Aspire 5733Z-P624G50Mnkk (NX.RJWEU.003)
Ноутбуки;Acer;NX.RR8EU.004;79139;Ноутбук Acer Aspire 5749Z-B964G50Mnkk 15.6'' (1366x768) LED, glossy/Intel Pentium B960 (2.2 GHz)/4GB DDR3/500 GB/Intel HD Graphics/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell/Linpus/2.4kg/Black;399;404;409;455;r;r;12;;;;10187;Acer Aspire 5749Z-B964G50Mnkk (NX.RR8EU.004)
Ноутбуки;Acer;NX.RR8EU.001;80328;Ноутбук Acer Aspire 5749Z-B964G32Mnkk  15.6'' (1366x768) LED, glossy/Intel Pentium B960 (2.2 GHz)/4GB DDR3/320 GB/Intel HD Graphics/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell/Linpus/2.4kg/Black;394;399;404;440;+;-;12;;;;10187;Acer Aspire 5749Z-B964G32Mnkk (NX.RR8EU.001)
Ноутбуки;Acer;LX.RMX02.094;77967;"Ноутбук Acer  Aspire 5750G-2454G50Mnkk 15.6"" (1366x768) HD, LED/Intel Core i5-2450M (2,5 GHz)/HM65/4GB DDR3-1066/500GB/NVIDIA GeForce GT 540M, 1GB/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/WiFi 802.11 b/g/n/Bluetooth 4.0/Web-cam 1.3 Mpx/Li-ion 6 cell/Windows 7 HP 64bit/2.6kg/Black";720;725;730;760;+;-;12;;;;10187;Acer Aspire 5750G-2454G50Mnkk
Ноутбуки;Acer;NX.RXSEU.001;80919;Ноутбук Acer  Aspire 5750G-32354G50Mnkk 15.6'' (1366x768) LED, glossy/Intel Core i3-2350M (2.3 GHz)/HM65/4GB DDR3/500GB/NVIDIA GeForce GT 630M, 2GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Bluetooth/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;595;600;605;635;*;-;12;;;;10187;Acer Aspire 5750G-32354G50Mnkk
Ноутбуки;Acer;LX.RXQ0C.001;80918;Ноутбук Acer  Aspire 5750G-2354G50Mnrr 15.6'' (1366x768) LED, glossy/Intel Core i3-2350M (2.3 GHz)/4GB DDR3/500GB/nVidia GeForce GT630M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Red;590;595;600;635;+;+;12;;;;10187;Acer Aspire 5750G-2354G50Mnrr
Ноутбуки;Acer;NX.RXLEU.001;77968;"Ноутбук Acer  Aspire 5750G-32354G64Mnkk 15.6"" (1366x768) HD, LED/Intel Core i3-2350M (2,3 GHz)/HM65/4GB DDR3-1066/640GB/NVIDIA GeForce GT 610M, 1GB/DVD SM/3xUSB2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/WiFi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linux/2.6kg/Black";547;552;557;590;+;-;12;;;;10187;Acer Aspire 5750G-32354G64Mnkk
Ноутбуки;Acer;NX.RXLEU.008;80917;Ноутбук Acer  Aspire 5750G-32354G50Mnkk 15.6'' (1366x768) LED, glossy/Intel Core i3-2350M (2.3 GHz)/HM65/4GB DDR3/500GB/NVIDIA GeForce 610, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;540;545;550;570;*;-;12;;;;10187;Acer Aspire 5750G-32354G50Mnkk
Ноутбуки;Acer;NX.RWXEU.002;79131;Ноутбук Acer  Aspire 5750ZG-B964G50Mnkk 15.6'' (1366x768) LED/Intel Pentium B960 (2.2 GHz)/4GB DDR3/500GB/nVidia GeForce GT 630M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell/Linpus/2.6kg/Black;477;482;487;550;*;+;12;;;;10187;Acer Aspire 5750ZG-B964G50Mnkk (NX.RWXEU.002)
Ноутбуки;Acer;NX.RL8EU.002;79128;Ноутбук Acer  Aspire 5750Z-B962G50Mnkk 15.6'' (1366x768) LED/Intel Pentium B960 (2.2 GHz)/HM65/2GB DDR3/500GB/Intel GMA HD/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linpus/2.6kg/Black;393;398;403;420;+;-;12;;;;10187;Acer Aspire 5750Z-B962G50Mnkk (NX.RL8EU.002)
Ноутбуки;Acer;LX.RM10C.052;76899;Ноутбук Acer  Aspire 5750ZG-B952G50Mnkk 15.6'' (1366x768) LED, glossy/Intel Pentium B950 (2.1 GHz)/HM65/2GB DDR3-1066/500GB/nVidia GeForce GT520M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Bluetooth/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;454;459;464;500;+;+;12;;;;10187;Acer Aspire 5750ZG-B952G50Mnkk
Ноутбуки;Acer;NX.RV3EU.001;81485;Ноутбук Acer  Aspire 5755G-32354G75Mnks 15.6'' (1366x768) LED, glossy/Intel Core i3-2350M (2.3 GHz)/4GB DDR3/750GB/nVidia GeForce GT630M, 1GB/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/2.6kg/Black;595;600;605;635;+;-;12;;;;10187;Acer Aspire 5755G-32354G75Mnks
Ноутбуки;Acer;NX.RXXEU.001;79133;"Ноутбук Acer  Aspire 7250G-E304G32Mnkk 17.3"" (1600х900) HD+ LED, glossy/AMD Dual-Core E300 (1.3 GHz)/A50M FCH/4GB DDR3/320GB/AMD Radeon HD7470M, 1GB/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 2in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 0.3Mpx/Li-ion 6 cell 4400mAh/Linux/3.3kg/Black";469;474;479;535;+;-;12;;;;10187;Acer Aspire 7250G-E304G32Mnkk (NX.RXXEU.001)
Ноутбуки;Acer;LX.RWF01.001;77969;"Ноутбук Acer  Aspire 7560G-433054G50Mnkk 17.3"" (1366x768) HD, LED/AMD Dual-Core A4-3305M (1,9 GHz)/A60M FCH/4GB DDR3-1066/500GB/ATI Mobility Radeon HD 7470M, 1GB/DVD SM DL/3xUSB2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11b/g/n/Bluetooth 4.0+HS/Web-cam 1.3Mpx/Li-ion 6 cell/Windows 7 HB 64bit/3.3kg/Black";605;610;615;645;+;-;12;;;;10187;Acer Aspire 7560G-433054G50Mnkk
Ноутбуки;Acer;LX.RL70C.013;81483;"Ноутбук Acer  Aspire 7739Z-P622G50Mikk 17.3"" (1600х900) LED, glossy/Intel Pentium P6200 (2.13 GHz)/2GB DDR3/500GB/Intel HD Graphics/DVD SM/3xUSB 2.0/VGA/HDMI/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/3.3kg/Black";447;452;457;490;+;+;12;;;;10187;Acer Aspire 7739Z-P622G50Mikk
Ноутбуки;Acer;NX.RW8EU.001;79135;"Ноутбук Acer  Aspire 7750ZG-B964G50Mnkk 17.3"" (1600х900) HD+ LED, glossy/Intel Pentium B960 (2.2 GHz)/HM65/4GB DDR3/500GB/AMD Radeon HD 7670M, 1GB/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/3.3kg/Black";569;574;579;625;+;-;12;;;;10187;Acer Aspire 7750ZG-B964G50Mnkk (NX.RW8EU.001)
Ноутбуки;Acer;LX.RD10C.020;79134;"Ноутбук Acer  Aspire 7750Z-B964G50Mnkk 17.3"" (1600х900) HD+ LED, glossy/Intel Pentium B960 (2.2 GHz)/HM65/4GB DDR3/500GB/Intel HD Graphics/DVD SM/3xUSB 2.0/HDMI/VGA/Mic-in/Line-out/CR 5in1/GLAN/Wi-Fi 802.11 b/g/n/Web-cam 1.3Mpx/Li-ion 6 cell 4400mAh/Linux/3.3kg/Black";480;485;490;520;+;-;12;;;;10187;Acer Aspire 7750Z-B964G50Mnkk (LX.RD10C.020)
